    k     n             Re[I(theta1)]             Im[I(theta1)]
   63    34    1.8635448607690598e-22    1.0715796258027870e-29
   63    35    1.2835992675781564e-21    6.9863714759289395e-29
   63    36    8.4218522984720529e-21    4.3461706273446164e-28
   63    37    5.2782905596542128e-20    2.5868380097685561e-27
   63    38    3.1681617829877866e-19    1.4768063950730211e-26
   63    39    1.8255038788564007e-18    8.1053010818813760e-26
   63    40    1.0119836226440130e-17    4.2857702048538804e-25
   63    41    5.4083187637700418e-17    2.1875434481143767e-24
   63    42    2.7916923887189873e-16    1.0798021791310699e-23
   63    43    1.3942782419463632e-15    5.1632909899094599e-23
   63    44    6.7486224230360550e-15    2.3954539211669286e-22
   63    45    3.1704697412027787e-14    1.0798542361641311e-21
   63    46    1.4477379564347627e-13    4.7364534536997142e-21
   63    47    6.4341187715178269e-13    2.0239886333569870e-20
   63    48    2.7865001128233775e-12    8.4362558362420124e-20
   63    49    1.1773465001804763e-11    3.4337275284288744e-19
   63    50    4.8584541329637516e-11    1.3661985989149265e-18
   63    51    1.9601317509573978e-10    5.3189217211705898e-18
   63    52    7.7389882311238152e-10    2.0281470988347839e-17
   63    53    2.9928775776506558e-09    7.5809242234264544e-17
   63    54    1.1346740398171683e-08    2.7800376353674678e-16
   63    55    4.2206697597393168e-08    1.0009762419372269e-15
   63    56    1.5415266563653363e-07    3.5412896836310740e-15
   63    57    5.5321436733705238e-07    1.2318741132621775e-14
   63    58    1.9521141116504323e-06    4.2162348289676591e-14
   63    59    6.7774651156191969e-06    1.4207188631920013e-13
   63    60    2.3165739974821224e-05    4.7159981247571724e-13
   63    61    7.8000024018289675e-05    1.5429978060061745e-12
   63    62    2.5885296806670770e-04    4.9786890325177118e-12
   63    63    8.4712932232987738e-04    1.5850501392244191e-11
   63    64    2.7352788111156519e-03    4.9814852781335487e-11
   63    65    8.7179733788167648e-03    1.5461868428293198e-10
   63    66    2.7440274825736320e-02    4.7417900734284032e-10
   63    67    8.5331244239854179e-02    1.4374109375214742e-09
   63    68    2.6227292868469976e-01    4.3087421687089581e-09
   63    69    7.9706828709596655e-01    1.2776614514336217e-08
   63    70    2.3960589664109548e+00    3.7491615477958394e-08
   63    71    7.1271412899230437e+00    1.0890703766885264e-07
   63    72    2.0984483476647181e+01    3.1327439997960956e-07
   63    73    6.1177108417485343e+01    8.9264451327806381e-07
   63    74    1.7665419367210168e+02    2.5202779874984650e-06
   63    75    5.0539870778952235e+02    7.0527850645435153e-06
   63    76    1.4329955268102465e+03    1.9567524669990648e-05
   63    77    4.0278775792880815e+03    5.3838123085537688e-05
   63    78    1.1226482226588512e+04    1.4693786073103620e-04
   63    79    3.1035429298816474e+04    3.9789987260515475e-04
   63    80    8.5118638601230923e+04    1.0693316272130016e-03
   63    81    2.3165754448455054e+05    2.8526450425974677e-03
   63    82    6.2577921101003163e+05    7.5556895882570923e-03
   63    83    1.6781970845593752e+06    1.9873859043947829e-02
   63    84    4.4689200066295583e+06    5.1922933849122770e-02
   63    85    1.1819175850704802e+07    1.3476870146827352e-01
   63    86    3.1051368153280228e+07    3.4757808776217186e-01
   63    87    8.1052057010390446e+07    8.9089593552330948e-01
   63    88    2.1023980659873742e+08    2.2698003417342743e+00
   63    89    5.4201147265000439e+08    5.7491884191723521e+00
   63    90    1.3890470181149554e+09    1.4479485708989277e+01
   63    91    3.5392405387684574e+09    3.6265565373133064e+01
   63    92    8.9671645879550076e+09    9.0343127473433228e+01
   63    93    2.2595243920658695e+10    2.2388113392167935e+02
   63    94    5.6631544556157532e+10    5.5197799516736325e+02
   63    95    1.4120164283925031e+11    1.3541476544262073e+03
   63    96    3.5028334528460986e+11    3.3060268661085611e+03
   63    97    8.6467732896876794e+11    8.0333564611127676e+03
   63    98    2.1242129661700959e+12    1.9430786447488346e+04
   63    99    5.1940267036808955e+12    4.6788274479493390e+04
   64     0    0.0000000000000000e+00    0.0000000000000000e+00
   64     1   5.1860222971812991e-122   3.3192117602961730e-126
   64     2   9.6101969541737465e-103   1.5379233285384642e-107
   64     3    1.8024762050518111e-91    1.2823081198748076e-96
   64     4    1.8053582199759580e-83    7.2269133775940331e-89
   64     5    2.9156562560998756e-77    7.4729291977129372e-83
   64     6    3.4640547604241603e-72    6.1688305219030275e-78
   64     7    6.8036748273140780e-68    8.9070705964800323e-74
   64     8    3.5818453156845684e-64    3.5927066989943816e-70
   64     9    6.9033515170401253e-61    5.4754251476565027e-67
   64    10    6.0261873860713364e-58    3.8750183489891518e-64
   64    11    2.7732405863426778e-55    1.4752364605590105e-61
   64    12    7.5262119919138638e-53    3.3677634907726317e-59
   64    13    1.3115297167887235e-50    5.0064146287165595e-57
   64    14    1.5679363237151116e-48    5.1671943700843143e-55
   64    15    1.3552098172261105e-46    3.8957631778180306e-53
   64    16    8.8343659380144112e-45    2.2352635002504710e-51
   64    17    4.4962866400664251e-43    1.0092821719799974e-49
   64    18    1.8385819119489441e-41    3.6871906378268244e-48
   64    19    6.1870384796656446e-40    1.1155063527958444e-46
   64    20    1.7485121018101190e-38    2.8502382292916920e-45
   64    21    4.2224435947783469e-37    6.2547609498296845e-44
   64    22    8.8438352627363725e-36    1.1959970700126852e-42
   64    23    1.6274475615609555e-34    2.0177695453534555e-41
   64    24    2.6610555758072503e-33    3.0364956099437615e-40
   64    25    3.9045646068794632e-32    4.1151897502177207e-39
   64    26    5.1861901463853771e-31    5.0651197524771788e-38
   64    27    6.2840189337236236e-30    5.7045684310338269e-37
   64    28    6.9940535354176023e-29    5.9181264762358512e-36
   64    29    7.1944343334201126e-28    5.6893633874719316e-35
   64    30    6.8776773287185662e-27    5.0954975839149924e-34
   64    31    6.1408535944853018e-26    4.2721753661468425e-33
   64    32    5.1441672543405699e-25    3.3678040545695973e-32
   64    33    4.0595423075854608e-24    2.5061086203604637e-31
   64    34    3.0292234225982349e-23    1.7667441380722797e-30
   64    35    2.1446341043048799e-22    1.1838501172805067e-29
   64    36    1.4450834914530067e-21    7.5626903998915199e-29
   64    37    9.2937102126053517e-21    4.6186137397858814e-28
   64    38    5.7197987681036675e-20    2.7033690189443307e-27
   64    39    3.3768945261206334e-19    1.5201047808786676e-26
   64    40    1.9167646725239398e-18    8.2291428821623253e-26
   64    41    1.0481700583231461e-17    4.2975097643592763e-25
   64    42    5.5327123469489854e-17    2.1690287695678164e-24
   64    43    2.8239717143138489e-16    1.0598576448478618e-23
   64    44    1.3961023314134073e-15    5.0217959658513634e-23
   64    45    6.6954324039113431e-15    2.3107235872340683e-22
   64    46    3.1193897695121463e-14    1.0339968060066590e-21
   64    47    1.4137566483156706e-13    4.5054481212353192e-21
   64    48    6.2408059629790566e-13    1.9139629062584759e-20
   64    49    2.6864602293285093e-12    7.9360004440335815e-20
   64    50    1.1289509259415912e-11    3.2151991543582888e-19
   64    51    4.6363562712884560e-11    1.2740585180425869e-18
   64    52    1.8625632721728250e-10    4.9426233632156084e-18
   64    53    7.3261945284946291e-10    1.8788828214549010e-17
   64    54    2.8239489150350081e-09    7.0045645140704997e-17
   64    55    1.0675858449253869e-08    2.5629878393209036e-16
   64    56    3.9614418842300012e-08    9.2113133651690063e-16
   64    57    1.4438661520946647e-07    3.2539742747489047e-15
   64    58    5.1727965033788249e-07    1.1306174691760757e-14
   64    59    1.8227808998788689e-06    3.8663611287158537e-14
   64    60    6.3215735026024695e-06    1.3020753279774416e-13
   64    61    2.1590107004994683e-05    4.3208106460513702e-13
   64    62    7.2655352095351154e-05    1.4135974747898581e-12
   64    63    2.4104376677932447e-04    4.5618602034746742e-12
   64    64    7.8878860654831007e-04    1.4528714955559995e-11
   64    65    2.5472532737142260e-03    4.5686145575469168e-11
   64    66    8.1213980310464121e-03    1.4190815303931777e-10
   64    67    2.5575707908706169e-02    4.3559216488881226e-10
   64    68    7.9587518926684336e-02    1.3218388387055224e-09
   64    69    2.4482550284151181e-01    3.9670760964533691e-09
   64    70    7.4478149347673472e-01    1.1779216707696636e-08
   64    71    2.2414054165626909e+00    3.4615396613519791e-08
   64    72    6.6754895031869523e+00    1.0071071359229112e-07
   64    73    1.9681684142431894e+01    2.9018542103941413e-07
   64    74    5.7464140885678326e+01    8.2832955366963262e-07
   64    75    1.6619590254363936e+02    2.3430782666821582e-06
   64    76    4.7627753978359937e+02    6.5697608020415521e-06
   64    77    1.3528158645574797e+03    1.8264568072716939e-05
   64    78    3.8095483152880493e+03    5.0359276726724601e-05
   64    79    1.0638421241852788e+04    1.3774262652825928e-04
   64    80    2.9468496269580992e+04    3.7383526158716945e-04
   64    81    8.0987836277243841e+04    1.0069671459621535e-03
   64    82    2.2088311979556843e+05    2.6925865013635170e-03
   64    83    5.9797385780081362e+05    7.1488439823000514e-03
   64    84    1.6072046087837613e+06    1.8849623900880328e-02
   64    85    4.2896149814909874e+06    4.9369170047556865e-02
   64    86    1.1371275418222897e+07    1.2846285485545703e-01
   64    87    2.9945125921139799e+07    3.3215989647893424e-01
   64    88    7.8351725837781206e+07    8.5357378459066235e-01
   64    89    2.0372903330167094e+08    2.1803828693423584e+00
   64    90    5.2651765777232194e+08    5.5372380542450577e+00
   64    91    1.3526944654446254e+09    1.3982690736939915e+01
   64    92    3.4552687248170357e+09    3.5114896508013878e+01
   64    93    8.7765832550872746e+09    8.7711948732632351e+01
   64    94    2.2171473141798313e+10    2.1794869992070809e+02
   64    95    5.5712256221107986e+10    5.3881201489223952e+02
   64    96    1.3926874590728302e+11    1.3254550649931468e+03
   64    97    3.4638644608003784e+11    3.2448366428427867e+03
   64    98    8.5729063726029858e+11    7.9063173114610736e+03
   64    99    2.1115873368076626e+12    1.9176127937353893e+04
   65     0    0.0000000000000000e+00    0.0000000000000000e+00
   65     1   2.5064607296496040e-124   1.6292744378489106e-128
   65     2   9.2887834828602443e-105   1.5097050992343948e-109
   65     3    2.6129880023009790e-93    1.8879393344088313e-98
   65     4    3.4889931674455617e-85    1.4184465862195153e-90
   65     5    7.0419553524805787e-79    1.8330133181814170e-84
   65     6    1.0037215802409524e-73    1.8152745868938945e-79
   65     7    2.2992666247436185e-69    3.0569166808243989e-75
   65     8    1.3829142739046308e-65    1.4086524230784432e-71
   65     9    2.9973117608547396e-62    2.4141983573325316e-68
   65    10    2.9059180989138169e-59    1.8975184399537228e-65
   65    11    1.4703228494497075e-56    7.9422846566101795e-63
   65    12    4.3507327206986700e-54    1.9768429752107024e-60
   65    13    8.2087877656733344e-52    3.1816848950921362e-58
   65    14    1.0562032864128467e-49    3.5341667850921662e-56
   65    15    9.7746939213512085e-48    2.8528891416589597e-54
   65    16    6.7919730373300698e-46    1.7447229872391722e-52
   65    17    3.6701155509952570e-44    8.3636514117222152e-51
   65    18    1.5877777247819344e-42    3.2325050395938222e-49
   65    19    5.6351996234901347e-41    1.0313681457355957e-47
   65    20    1.6749105373464256e-39    2.7713831505715607e-46
   65    21    4.2430463954973492e-38    6.3795984342379538e-45
   65    22    9.3012500409167314e-37    1.2766586250891221e-43
   65    23    1.7876317871309161e-35    2.2493703175350737e-42
   65    24    3.0468823113265594e-34    3.5283051537461924e-41
   65    25    4.6519236285908217e-33    4.9752406138168783e-40
   65    26    6.4187959218770660e-32    6.3610784320444398e-39
   65    27    8.0672851693107347e-31    7.4305234667200207e-38
   65    28    9.3001562732535810e-30    7.9840306856720971e-37
   65    29    9.8959599508786850e-29    7.9390911059700423e-36
   65    30    9.7739350417845299e-28    7.3456206273756129e-35
   65    31    9.0058197482730268e-27    6.3551453672528080e-34
   65    32    7.7769227239440633e-26    5.1640255709798927e-33
   65    33    6.3201494103832371e-25    3.9569931634033071e-32
   65    34    4.8520365950204554e-24    2.8697705255952366e-31
   65    35    3.5309918737631493e-23    1.9764506161302779e-30
   65    36    2.4435253508572109e-22    1.2966129413233978e-29
   65    37    1.6126597154689206e-21    8.1252959302789710e-29
   65    38    1.0177273899744570e-20    4.8763317766479978e-28
   65    39    6.1567202320402839e-20    2.8093470983801434e-27
   65    40    3.5783391040483606e-19    1.5571466459111818e-26
   65    41    2.0023459649437290e-18    8.3204775362166404e-26
   65    42    1.0808547451710634e-17    4.2941769080569679e-25
   65    43    5.6383373154572078e-17    2.1442952437846714e-24
   65    44    2.8472170720875892e-16    1.0376939833717238e-23
   65    45    1.3939798804326443e-15    4.8740839035305005e-23
   65    46    6.6266509483398591e-15    2.2252082743265593e-22
   65    47    3.0628601826589564e-14    9.8872862452022722e-22
   65    48    1.3781979846206346e-13    4.2810505464883994e-21
   65    49    6.0446124885994624e-13    1.8084008032559605e-20
   65    50    2.5869425144627717e-12    7.4607652032028102e-20
   65    51    1.0814990057768658e-11    3.0092695577782601e-19
   65    52    4.4209834588761591e-11    1.1878078580410416e-18
   65    53    1.7687740071428283e-10    4.5923257378531213e-18
   65    54    6.9321912132863572e-10    1.7405722394367875e-17
   65    55    2.6636426109640306e-09    6.4725425954275599e-17
   65    56    1.0042252460196187e-08    2.3632656340965411e-16
   65    57    3.7175775855922637e-08    8.4784837396701914e-16
   65    58    1.3522885234844862e-07    2.9908071372905834e-15
   65    59    4.8367061225995784e-07    1.0380162078778834e-14
   65    60    1.7020669922520655e-06    3.5467597778461557e-14
   65    61    5.8967374246559678e-06    1.1937796033165553e-13
   65    62    2.0123503745525911e-05    3.9602390981694219e-13
   65    63    6.7684355027386800e-05    1.2955428677890720e-12
   65    64    2.2448669538101458e-04    4.1815030987055759e-12
   65    65    7.3455529008062881e-04    1.3322017603476973e-11
   65    66    2.3724320823118625e-03    4.1914223281394342e-11
   65    67    7.5664616871126637e-03    1.3028498591239996e-10
   65    68    2.3840043120434855e-02    4.0026524181355461e-10
   65    69    7.4235796017743896e-02    1.2158859219818278e-09
   65    70    2.2854982428183016e-01    3.6533596693442983e-09
   65    71    6.9593900901890260e-01    1.0861821074648925e-08
   65    72    2.0967118857091633e+00    3.1964845272844614e-08
   65    73    6.2521800730880832e+00    9.3141879565866170e-08
   65    74    1.8458265931824055e+01    2.6881679558630659e-07
   65    75    5.3970024500961244e+01    7.6866592084530700e-07
   65    76    1.5633153118571187e+02    2.1782816443471559e-06
   65    77    4.4874271071733818e+02    6.1193570724197916e-06
   65    78    1.2768051750932141e+03    1.7046224199784435e-05
   65    79    3.6019941217481000e+03    4.7096850054431546e-05
   65    80    1.0077729052608674e+04    1.2909309279157788e-04
   65    81    2.7969809589293520e+04    3.5112653538351188e-04
   65    82    7.7023849276974579e+04    9.4792032938807139e-04
   65    83    2.1050751835246000e+05    2.5405153046314565e-03
   65    84    5.7109816970748082e+05    6.7608956619560553e-03
   65    85    1.5383148132973285e+06    1.7869249363259117e-02
   65    86    4.1148890155011374e+06    4.6915029397619427e-02
   65    87    1.0932850583044928e+07    1.2237765311446809e-01
   65    88    2.8857050717081323e+07    3.1721561648495389e-01
   65    89    7.5681833799929217e+07    8.1723008386801377e-01
   65    90    1.9725483522241306e+08    2.0928775076684119e+00
   65    91    5.1101357551836497e+08    5.3287176070291151e+00
   65    92    1.3160606260007637e+09    1.3491129631843529e+01
   65    93    3.3699658681209588e+09    3.3969219431060694e+01
   65    94    8.5811677575682755e+09    8.5074055457102432e+01
   65    95    2.1732088738817024e+10    2.1195493787264812e+02
   65    96    5.4745887559899773e+10    5.2539172675049974e+02
   65    97    1.3720034602546376e+11    1.2959035738040682e+03
   65    98    3.4211281810312628e+11    3.1810207201435705e+03
   65    99    8.4888488649217542e+11    7.7717251524973817e+03
   66     0    0.0000000000000000e+00    0.0000000000000000e+00
   66     1   1.1930458899146215e-126   7.8744543665293513e-131
   66     2   8.8421118657040608e-107   1.4592089373334036e-111
   66     3    3.7305889098858638e-95   2.7368640740931643e-100
   66     4    6.6406568385374878e-87    2.7412267057536045e-92
   66     5    1.6750473123275343e-80    4.4270571763687222e-86
   66     6    2.8643224513241444e-75    5.2596899816928367e-81
   66     7    7.6527779079450505e-71    1.0330345658109024e-76
   66     8    5.2586240152378690e-67    5.4384272928959203e-73
   66     9    1.2817322087084747e-63    1.0481439651457909e-69
   66    10    1.3801400460946421e-60    9.1494975987389768e-67
   66    11    7.6779112504153185e-58    4.2105128856582078e-64
   66    12    2.4771957396271324e-55    1.1426569448509250e-61
   66    13    5.0605670895253733e-53    1.9911711415313135e-59
   66    14    7.0079942489457803e-51    2.3803944665885300e-57
   66    15    6.9444097385236525e-49    2.0573873586205600e-55
   66    16    5.1435269830965137e-47    1.3411360243524959e-53
   66    17    2.9509339142084378e-45    6.8255583203649874e-52
   66    18    1.3507048286012151e-43    2.7909540554884948e-50
   66    19    5.0560384905324131e-42    9.3915381078744477e-49
   66    20    1.5805208650095726e-40    2.6540272122819345e-47
   66    21    4.2003833372851009e-39    6.4088771407361735e-46
   66    22    9.6372093512400292e-38    1.3422658882623424e-44
   66    23    1.9345100886555863e-36    2.4699212680215842e-43
   66    24    3.4371012778283578e-35    4.0383740238352359e-42
   66    25    5.4606076923111472e-34    5.9251575542328955e-41
   66    26    7.8274648061205730e-33    7.8695253354324856e-40
   66    27    1.0204557951597701e-31    9.5347306117950588e-39
   66    28    1.2185498134606941e-30    1.0611301914951678e-37
   66    29    1.3413010697768082e-29    1.0914478581420543e-36
   66    30    1.3687366882913843e-28    1.0433079301819277e-35
   66    31    1.3015376096291638e-27    9.3145415360032873e-35
   66    32    1.1586599925556835e-26    7.8020263274048298e-34
   66    33    9.6972835875258209e-26    6.1563947695297073e-33
   66    34    7.6596097279539554e-25    4.5934090782168211e-32
   66    35    5.7299093034210179e-24    3.2516869804831260e-31
   66    36    4.0725492544484622e-23    2.1907728562235270e-30
   66    37    2.7582927166851169e-22    1.4087681110169986e-29
   66    38    1.7850276060939489e-21    8.6691017844228061e-29
   66    39    1.1065299891033021e-20    5.1174158920728699e-28
   66    40    6.5856014001898846e-20    2.9042813430873768e-27
   66    41    3.7710947271495565e-19    1.5879434183696923e-26
   66    42    2.0817929704904842e-18    8.3805278581577741e-26
   66    43    1.1099489815838109e-17    4.2768120810330956e-25
   66    44    5.7253985045487005e-17    2.1139760720155845e-24
   66    45    2.8617851271232657e-16    1.0136331222498287e-23
   66    46    1.3881687615399177e-15    4.7215808488035057e-23
   66    47    6.5437202591469902e-15    2.1394604503613433e-22
   66    48    3.0015745557988048e-14    9.4423089856865182e-22
   66    49    1.3413585458098106e-13    4.0637024497612830e-21
   66    50    5.8466735396142557e-13    1.7073260250199840e-20
   66    51    2.4883300591853376e-12    7.0099349441722816e-20
   66    52    1.0350984515370841e-11    2.8153981294912963e-19
   66    53    4.2125369106043504e-11    1.1071196551454801e-18
   66    54    1.6787438268585212e-10    4.2663447910799396e-18
   66    55    6.5565018353268406e-10    1.6124287117080854e-17
   66    56    2.5116267983346511e-09    5.9814316556030765e-17
   66    57    9.4441408591092548e-09    2.1794575209360294e-16
   66    58    3.4882367753924805e-08    7.8057008611761165e-16
   66    59    1.2664294394170961e-07    2.7496750928464486e-15
   66    60    4.5223870464226886e-07    9.5329609441476208e-15
   66    61    1.5893958242789462e-06    3.2546806953411823e-14
   66    62    5.5008098137811683e-06    1.0948821833511570e-13
   66    63    1.8758217979737229e-05    3.6310901664186608e-13
   66    64    6.3060209724419915e-05    1.1877860832690763e-12
   66    65    2.0909116590156205e-04    3.8342576542351721e-12
   66    66    6.8413165279412674e-04    1.2219869505942545e-11
   66    67    2.2098614462397908e-03    3.8466711200012936e-11
   66    68    7.0501818975155775e-03    1.1965172440106241e-10
   66    69    2.2224168671059100e-02    3.6791051902286097e-10
   66    70    6.9248856899469566e-02    1.1187187203750027e-09
   66    71    2.1336635475165205e-01    3.3652228238706273e-09
   66    72    6.5031340450382491e-01    1.0017809869062366e-08
   66    73    1.9613420485633957e+00    2.9521814298782635e-08
   66    74    5.8554713837744119e+00    8.6151663236373542e-08
   66    75    1.7309568789582002e+01    2.4903927949898710e-07
   66    76    5.0682582755571950e+01    7.1331810674755649e-07
   66    77    1.4703006243725787e+02    2.0250336735707555e-06
   66    78    4.2271739893141887e+02    5.6994410087908379e-06
   66    79    1.2047792126957252e+03    1.5907281628964912e-05
   66    80    3.4047898692995464e+03    4.4038403364208063e-05
   66    81    9.5434722091240292e+03    1.2096033487454630e-04
   66    82    2.6537458174662588e+04    3.2970846649675589e-04
   66    83    7.3223186295482883e+04    8.9204949910163059e-04
   66    84    2.0052573128871911e+05    2.3961384661841567e-03
   66    85    5.4514993986648170e+05    6.3912801033892460e-03
   66    86    1.4715497761413567e+06    1.6931768864165062e-02
   66    87    3.9448687247062027e+06    4.4559236578873944e-02
   66    88    1.0504396927779861e+07    1.1651275013153690e-01
   66    89    2.7788816032306664e+07    3.0275125850544782e-01
   66    90    7.3047583363970503e+07    7.8189600493016276e-01
   66    91    1.9083251500446314e+08    2.0073988906954168e+00
   66    92    4.9554241777761644e+08    5.1239941023412712e+00
   66    93    1.2792634298061306e+09    1.3005888529974182e+01
   66    94    3.2836449933608408e+09    3.2831582374656932e+01
   66    95    8.3817283217103367e+09    8.2437669475752841e+01
   66    96    2.1279139606819595e+10    2.0592132452914913e+02
   66    97    5.3737505430220032e+10    5.1177171484651205e+02
   66    98    1.3500869924933675e+11    1.2656285427068701e+03
   66    99    3.3749144244804858e+11    3.1149071683240340e+03
   67     0    0.0000000000000000e+00    0.0000000000000000e+00
   67     1   5.5940044963252169e-129   3.7481453988774226e-133
   67     2   8.2913155397673144e-109   1.3890360151589506e-113
   67     3    5.2467342951966933e-97   3.9074249444378091e-102
   67     4    1.2450753849959356e-88    5.2173661948375378e-94
   67     5    3.9249771991416542e-82    1.0530326429617931e-87
   67     6    8.0521141877156296e-77    1.5009235385963868e-82
   67     7    2.5091807253527005e-72    3.4381968035435292e-78
   67     8    1.9698641913045532e-68    2.0679120682943313e-74
   67     9    5.3995153926838322e-65    4.4819130496903167e-71
   67    10    6.4574403792672314e-62    4.3451906053635484e-68
   67    11    3.9498157003285104e-59    2.1985246183540368e-65
   67    12    1.3895304052410422e-56    6.5053903708093770e-63
   67    13    3.0735206958842294e-54    1.2273867665887449e-60
   67    14    4.5810420123645207e-52    1.5792120211247569e-58
   67    15    4.8607118025701149e-50    1.4614555900876713e-56
   67    16    3.8376646967709807e-48    1.0154695155966036e-54
   67    17    2.3377025568211816e-46    5.4870390000206796e-53
   67    18    1.1321157162140134e-44    2.3737458091027487e-51
   67    19    4.4697286305497145e-43    8.4243958482517697e-50
   67    20    1.4695662393837126e-41    2.5038292873917644e-48
   67    21    4.0972406293204286e-40    6.3426848546920521e-47
   67    22    9.8393005748983239e-39    1.3903286153639939e-45
   67    23    2.0629035594870838e-37    2.6719815675594300e-44
   67    24    3.8208190820382338e-36    4.5539545739373082e-43
   67    25    6.3166938181378118e-35    6.9525082351969672e-42
   67    26    9.4068134111951720e-34    9.5926066548707501e-41
   67    27    1.2721217343993990e-32    1.2055430861747922e-39
   67    28    1.5735418021469286e-31    1.3896834082682461e-38
   67    29    1.7918071064273626e-30    1.4786037564687028e-37
   67    30    1.8892181354113042e-29    1.4602574711727198e-36
   67    31    1.8540328588309053e-28    1.3453866806534974e-35
   67    32    1.7015603534926663e-27    1.1616979534741896e-34
   67    33    1.4666694030866471e-26    9.4399989155455984e-34
   67    34    1.1919697598102560e-25    7.2464504253899022e-33
   67    35    9.1662520556991088e-25    5.2729304522741977e-32
   67    36    6.6915419811364251e-24    3.6485773629878627e-31
   67    37    4.6512107716626718e-23    2.4076760869432184e-30
   67    38    3.0867714905364836e-22    1.5192615012451147e-29
   67    39    1.9608364158697232e-21    9.1895296480433738e-29
   67    40    1.1950675100704071e-20    5.3402932907337663e-28
   67    41    7.0032199003250568e-20    2.9878538543972041e-27
   67    42    3.9539299678856038e-19    1.6125788795478359e-26
   67    43    2.1547442153814645e-18    8.4107511238569481e-26
   67    44    1.1354065257797598e-17    4.2464988493533575e-25
   67    45    5.7942616556939734e-17    2.0786921032373952e-24
   67    46    2.8680801957510421e-16    9.8797835037226565e-24
   67    47    1.3789345585247586e-15    4.5655861211272210e-23
   67    48    6.4480558681475290e-15    2.0539662148840032e-22
   67    49    2.9361916631522222e-14    9.0065543355563712e-22
   67    50    1.3035124905089629e-13    3.8537331814319835e-21
   67    51    5.6480107283113747e-13    1.6107261185496199e-20
   67    52    2.3909564355808724e-12    6.5828076438444150e-20
   67    53    9.8983789389504994e-12    2.6330386696025207e-19
   67    54    4.0111530100874878e-11    1.0316773315695353e-18
   67    55    1.5924338740399207e-10    3.9630865596543563e-18
   67    56    6.1986098506618222e-10    1.4937183335615003e-17
   67    57    2.3675680436759669e-09    5.5280664037421057e-17
   67    58    8.8797893084808791e-09    2.0102673113202593e-16
   67    59    3.2726159589392172e-08    7.1878819501366970e-16
   67    60    1.1859443562362531e-07    2.5286584220262490e-15
   67    61    4.2284452970568703e-07    8.7575582642224062e-15
   67    62    1.4842292908384820e-06    2.9876379654256991e-14
   67    63    5.1317945211489131e-06    1.0045259071748833e-13
   67    64    1.7487098523670461e-05    3.3304831334134806e-13
   67    65    5.8758086306672999e-05    1.0893819495626612e-12
   67    66    1.9477339695558909e-04    3.5170922101603010e-12
   67    67    6.3724240372770437e-04    1.1212753630805160e-11
   67    68    2.0586590871067155e-03    3.5314341799624012e-11
   67    69    6.5697972330865176e-03    1.0992012576881582e-10
   67    70    2.0719635706139893e-02    3.3826698146055720e-10
   67    71    6.4601413756139314e-02    1.0295793948453064e-09
   67    72    1.9920101613794294e-01    3.1005048692300340e-09
   67    73    6.0769223196260269e-01    9.2411319035993529e-09
   67    74    1.8346993964685472e+00    2.7269654400777445e-08
   67    75    5.4837240335006134e+00    7.9695058124058363e-08
   67    76    1.6231184896743443e+01    2.3073335571261877e-07
   67    77    4.7590232660202510e+01    6.6197441347889995e-07
   67    78    1.3826179158594758e+02    1.8825364257348835e-06
   67    79    3.9812743205126344e+02    5.3080091858109625e-06
   67    80    1.1365582774528668e+03    1.4842812633936316e-05
   67    81    3.2175154563092001e+03    4.1172083489472116e-05
   67    82    9.0347115674452853e+03    1.1331654027115038e-04
   67    83    2.5169466506898716e+04    3.0951763459631206e-04
   67    84    6.9582062751931429e+04    8.3921493132033131e-04
   67    85    1.9093168263944471e+05    2.2591613907789547e-03
   67    86    5.2012348573552235e+05    6.0394129087262324e-03
   67    87    1.4069210227114917e+06    1.6036128947525277e-02
   67    88    3.7796502882490577e+06    4.2300215410189919e-02
   67    89    1.0086325786883749e+07    1.1086686903193153e-01
   67    90    2.6741870280779429e+07    2.8877014985741484e-01
   67    91    7.0453594786315009e+07    7.4759536824432404e-01
   67    92    1.8447591516008836e+08    1.9240423201970807e+00
   67    93    4.8014382673552555e+08    4.9233854827264762e+00
   67    94    1.2424124564078715e+09    1.2527932910558141e+01
   67    95    3.1966001898626280e+09    3.1704746100470601e+01
   67    96    8.1790340788415890e+09    7.9810349290010564e+01
   67    97    2.0814590390266373e+10    1.9986785823355095e+02
   67    98    5.2692017729254204e+10    4.9800339771924234e+02
   67    99    1.3270580226789777e+11    1.2347588864081470e+03
   68     0    0.0000000000000000e+00    0.0000000000000000e+00
   68     1   2.5843696726145457e-131   1.7574453110559264e-135
   68     2   7.6605131418424100e-111   1.3025063648341981e-115
   68     3    7.2705805536764821e-99   5.4954070820694890e-104
   68     4    2.3001200568877072e-90    9.7820881716244534e-96
   68     5    9.0619131350749682e-84    2.4674314409975486e-89
   68     6    2.2303531197944528e-78    4.2192650330572752e-84
   68     7    8.1063245441363473e-74    1.1272760278788838e-79
   68     8    7.2708255350570304e-70    7.7460250489344548e-76
   68     9    2.2413007505164321e-66    1.8879870493298862e-72
   68    10    2.9770809453084834e-63    2.0329144084905582e-69
   68    11    2.0022081029788285e-60    1.1309215926904238e-66
   68    12    7.6803425888225811e-58    3.6487357436867916e-64
   68    13    1.8394356166971242e-55    7.4537206553017208e-62
   68    14    2.9508932913956538e-53    1.0321875422262942e-59
