    k     n             Re[I(theta1)]             Im[I(theta1)]
   26    85    1.6266120948085608e+19    1.3282019238734487e+12
   26    86    3.2537254739888288e+19    2.6201863052167803e+12
   26    87    6.4987600546093466e+19    5.1622703842413057e+12
   26    88    1.2961458339233751e+20    1.0158005486518537e+13
   26    89    2.5814944976156318e+20    1.9964253696078867e+13
   26    90    5.1345438203323718e+20    3.9191486091518352e+13
   26    91    1.0199160066077018e+21    7.6849449385178109e+13
   26    92    2.0233761660662102e+21    1.5052750142937306e+14
   26    93    4.0091804836700131e+21    2.9453170833676588e+14
   26    94    7.9344664968638444e+21    5.7571004607650675e+14
   26    95    1.5684791051762539e+22    1.1242035847380123e+15
   26    96    3.0970894298380621e+22    2.1931525314774125e+15
   26    97    6.1088193645850680e+22    4.2745283926672715e+15
   26    98    1.2036585767937148e+23    8.3236796234088550e+15
   26    99    2.3692193415318020e+23    1.6194296843074152e+16
   27     0  -6.3016422758650153e-106   6.3016413873691519e-106
   27     1    2.4411501387829169e-42    6.5928262668665764e-46
   27     2    3.3112766980768032e-34    2.2374449972244522e-38
   27     3    1.9147300980788146e-29    5.7576738671665410e-34
   27     4    4.6361022677753816e-26    7.8560424658071538e-31
   27     5    1.9790949771514719e-23    2.1513324873337461e-28
   27     6    2.8257738135402353e-21    2.1391648293488275e-26
   27     7    1.8988894568358364e-19    1.0596346549665187e-24
   27     8    7.3635803838316260e-18    3.1580237826774057e-23
   27     9    1.8793415201955311e-16    6.3956798812740751e-22
   27    10    3.4532687164057024e-15    9.5643798193086465e-21
   27    11    4.8703409446818997e-14    1.1206137361499562e-19
   27    12    5.5272554323966729e-13    1.0746661456672776e-18
   27    13    5.2318437218667907e-12    8.7201078539993842e-18
   27    14    4.2471160397305344e-11    6.1432069848591810e-17
   27    15    3.0228205711790917e-10    3.8349467150773130e-16
   27    16    1.9201262238505590e-09    2.1565208222590721e-15
   27    17    1.1044720855920352e-08    1.1071584804230737e-14
   27    18    5.8224635538719744e-08    5.2474825893706722e-14
   27    19    2.8415292307951916e-07    2.3174499389802265e-13
   27    20    1.2947290499709495e-06    9.6115385082498079e-13
   27    21    5.5479099791420294e-06    3.7687585891722318e-12
   27    22    2.2495819009264156e-05    1.4051250007919112e-11
   27    23    8.6781879336250483e-05    5.0060259897525713e-11
   27    24    3.1999343897439001e-04    1.7116009206185042e-10
   27    25    1.1324376997667624e-03    5.6373934887481926e-10
   27    26    3.8602152945308526e-03    1.7945601932048011e-09
   27    27    1.2714931868090942e-02    5.5374671347441436e-09
   27    28    4.0583380525892651e-02    1.6605962139752662e-08
   27    29    1.2583668805927714e-01    4.8508726215710400e-08
   27    30    3.7990006285279981e-01    1.3831698775455356e-07
   27    31    1.1189552649168386e+00    3.8568753300935051e-07
   27    32    3.2212797776938387e+00    1.0534750336203808e-06
   27    33    9.0788587565223313e+00    2.8228977233516080e-06
   27    34    2.5088154415474801e+01    7.4308760777719992e-06
   27    35    6.8065813222233089e+01    1.9239595286247511e-05
   27    36    1.8152978350186967e+02    4.9051413247439322e-05
   27    37    4.7644655358679569e+02    1.2326858671759207e-04
   27    38    1.2318991948477758e+03    3.0563697151971789e-04
   27    39    3.1408035987100761e+03    7.4831585038182848e-04
   27    40    7.9029187089963916e+03    1.8106390204522579e-03
   27    41    1.9640918674537792e+04    4.3327274079931460e-03
   27    42    4.8248401958753151e+04    1.0260375056315342e-02
   27    43    1.1723187921562645e+05    2.4060511295809016e-02
   27    44    2.8191799019633484e+05    5.5902761826892140e-02
   27    45    6.7137722042191844e+05    1.2875885334480081e-01
   27    46    1.5842048003075221e+06    2.9413604481274552e-01
   27    47    3.7057357095997436e+06    6.6671980699295630e-01
   27    48    8.5972233681692164e+06    1.5001862491773847e+00
   27    49    1.9790235562972628e+07    3.3521525463297634e+00
   27    50    4.5219763647064216e+07    7.4411074656082423e+00
   27    51    1.0260158648577176e+08    1.6414754053025845e+01
   27    52    2.3124985985156944e+08    3.5995830679197915e+01
   27    53    5.1790936282341003e+08    7.8491037436150648e+01
   27    54    1.1529357145836866e+09    1.7023887758515957e+02
   27    55    2.5518857978782544e+09    3.6735112107328894e+02
   27    56    5.6174627107041531e+09    7.8884928077597556e+02
   27    57    1.2301351194354921e+10    1.6861504929042972e+03
   27    58    2.6804226878607166e+10    3.5882429852324844e+03
   27    59    5.8128569688603218e+10    7.6039379784933708e+03
   27    60    1.2548857658183060e+11    1.6049049892458024e+04
   27    61    2.6973292779757864e+11    3.3743657694323403e+04
   27    62    5.7737906391610010e+11    7.0687174308151807e+04
   27    63    1.2310136520991702e+12    1.4755846731130109e+05
   27    64    2.6146446587359229e+12    3.0699284137119551e+05
   27    65    5.5332418141199072e+12    6.3664144057495485e+05
   27    66    1.1668882538762160e+13    1.3162024204233161e+06
   27    67    2.4525818861642645e+13    2.7131076801705072e+06
   27    68    5.1383197175071406e+13    5.5767406256087823e+06
   27    69    1.0731928425601094e+14    1.1431749204131722e+07
   27    70    2.2348391400791456e+14    2.3372810760269608e+07
   27    71    4.6406281298990181e+14    4.7667237657367513e+07
   27    72    9.6098562872634688e+14    9.6980033410496280e+07
   27    73    1.9847778727068720e+15    1.9685133686644807e+08
   27    74    4.0888847206248895e+15    3.9868188429581434e+08
   27    75    8.4030457193494090e+15    8.0571835382784879e+08
   27    76    1.7228461204431318e+16    1.6249626993427229e+09
   27    77    3.5242873130660284e+16    3.2706948427573023e+09
   27    78    7.1936050156531920e+16    6.5705948519827566e+09
   27    79    1.4652310103021818e+17    1.3175510607727724e+10
   27    80    2.9783934303193158e+17    2.6372846353247631e+10
   27    81    6.0423410473969958e+17    5.2698797750983681e+10
   27    82    1.2235028422877842e+18    1.0512952327570183e+11
   27    83    2.4729160691031956e+18    2.0938903167566949e+11
   27    84    4.9893646781750866e+18    4.1640147840130048e+11
   27    85    1.0049356648582494e+19    8.2684195671657190e+11
   27    86    2.0207517601161322e+19    1.6394813313415698e+12
   27    87    4.0568866465511907e+19    3.2462730829195381e+12
   27    88    8.1320584962717417e+19    6.4191602925047695e+12
   27    89    1.6276364120676824e+20    1.2676668441639408e+13
   27    90    3.2530014460881705e+20    2.5002539947464016e+13
   27    91    6.4923346383324158e+20    4.9253012931654563e+13
   27    92    1.2939763420880469e+21    9.6909871007619219e+13
   27    93    2.5756024240726931e+21    1.9046095144192941e+14
   27    94    5.1200698475307388e+21    3.7390574158291563e+14
   27    95    1.0165631103448044e+22    7.3324900021247400e+14
   27    96    2.0159064461404642e+22    1.4364427000843415e+15
   27    97    3.9930018270108117e+22    2.8111652482275090e+15
   27    98    7.9001746576735302e+22    5.4961542370967270e+15
   27    99    1.5613357214453172e+23    1.0735409924226092e+16
   28     0  -4.4717297854023884e-110  -3.0437381665273415e-117
   28     1    2.7386312093177578e-44    7.6700314574024188e-48
   28     2    7.4268783158945420e-36    5.2038677343048427e-40
   28     3    6.4379310227973837e-31    2.0072894665778635e-35
   28     4    2.0766465792897694e-27    3.6482408994080064e-32
   28     5    1.1069156204833443e-24    1.2472586014908478e-29
   28     6    1.8940522855788492e-22    1.4859916401266674e-27
   28     7    1.4826027754469161e-20    8.5723760477355126e-26
   28     8    6.5588781117479350e-19    2.9138333356164474e-24
   28     9    1.8794182689946330e-17    6.6235244086560807e-23
   28    10    3.8285403537912375e-16    1.0977614270072085e-21
   28    11    5.9249863177971177e-15    1.4108610282010399e-20
   28    12    7.3158597530672468e-14    1.4715358915049221e-19
   28    13    7.4803340409425205e-13    1.2893196076260304e-18
   28    14    6.5193546062861844e-12    9.7476484901125136e-18
   28    15    4.9551784527945579e-11    6.4955169025738546e-17
   28    16    3.3457601930828603e-10    3.8808928373346019e-16
   28    17    2.0373085108173562e-09    2.1082563655232944e-15
   28    18    1.1328224383950030e-08    1.0534408376804533e-14
   28    19    5.8122158599102367e-08    4.8886757747026921e-14
   28    20    2.7760359699962251e-07    2.1242860927810164e-13
   28    21    1.2435824872582832e-06    8.7035460173296545e-13
   28    22    5.2588690419635394e-06    3.3824699517230481e-12
   28    23    2.1110658090505029e-05    1.2533361447416535e-11
   28    24    8.0837345421238771e-05    4.4478154621252518e-11
   28    25    2.9653057697650724e-04    1.5176693817336681e-10
   28    26    1.0459207498304181e-03    4.9964177307293686e-10
   28    27    3.5590696221580896e-03    1.5919038125802752e-09
   28    28    1.1718132687177600e-02    4.9218419058642070e-09
   28    29    3.7428484274296382e-02    1.4802646919411554e-08
   28    30    1.1624821348601780e-01    4.3399972241462183e-08
   28    31    3.5182379813771369e-01    1.2428515941609030e-07
   28    32    1.0395448538014160e+00    3.4824625933620712e-07
   28    33    3.0038988671493785e+00    9.5625833919303947e-07
   28    34    8.5021088027670118e+00    2.5769457822512868e-06
   28    35    2.3603745106429880e+01    6.8240044773637636e-06
   28    36    6.4358678102598830e+01    1.7778271448914099e-05
   28    37    1.7255030812419722e+02    4.5616645124823616e-05
   28    38    4.5538000464310687e+02    1.1538998178511194e-04
   28    39    1.1841594489091858e+03    2.8801521646769281e-04
   28    40    3.0368131130177348e+03    7.0994527312692919e-04
   28    41    7.6870546056855410e+03    1.7295261793325717e-03
   28    42    1.9220737278108103e+04    4.1670333752717682e-03
   28    43    4.7506928820873240e+04    9.9358645938587269e-03
   28    44    1.1614653734178854e+05    2.3459741938467456e-02
   28    45    2.8104933909344260e+05    5.4880800970711338e-02
   28    46    6.7349034946357168e+05    1.2726838804043492e-01
   28    47    1.5991191517376534e+06    2.9270546544468584e-01
   28    48    3.7639441395335379e+06    6.6795014032242794e-01
   28    49    8.7865048212902471e+06    1.5130024150222825e+00
   28    50    2.0350927648139030e+07    3.4031791942358094e+00
   28    51    4.6786394591585167e+07    7.6038882468638436e+00
   28    52    1.0680295683768785e+08    1.6882555330694217e+01
   28    53    2.4217315290843555e+08    3.7258776657033380e+01
   28    54    5.4561828898517478e+08    8.1758830984867174e+01
   28    55    1.2218121720612488e+09    1.7843339375816339e+02
   28    56    2.7201751461318531e+09    3.8740506137261491e+02
   28    57    6.0225853538419428e+09    8.3696560130668126e+02
   28    58    1.3263940426826109e+10    1.7997087696608635e+03
   28    59    2.9064914247788956e+10    3.8524981141373601e+03
   28    60    6.3382564648249023e+10    8.2113779817668674e+03
   28    61    1.3758360333825980e+11    1.7430338930960675e+04
   28    62    2.9733519195614069e+11    3.6854444489767775e+04
   28    63    6.3986822755445483e+11    7.7632192105969865e+04
   28    64    1.3714396874254033e+12    1.6294137923092252e+05
   28    65    2.9280464461977661e+12    3.4081939253381686e+05
   28    66    6.2282139036469258e+12    7.1053069192302367e+05
   28    67    1.3200760613284275e+13    1.4766105512113685e+06
   28    68    2.7883443791808543e+13    3.0593524883398428e+06
   28    69    5.8703611576441969e+13    6.3201361708863229e+06
   28    70    1.2319983141868928e+14    1.3019878845868016e+07
   28    71    2.5777179661870566e+14    2.6749687555645719e+07
   28    72    5.3776327334656013e+14    5.4815960614641398e+07
   28    73    1.1187300696036205e+15    1.1205079072263037e+08
   28    74    2.3210449818880760e+15    2.2849848696595457e+08
   28    75    4.8029638586255440e+15    4.6489104436230099e+08
   28    76    9.9138871087148460e+15    9.4374693503109157e+08
   28    77    2.0413944653663680e+16    1.9117529431693106e+09
   28    78    4.1936849095564520e+16    3.8646794639129415e+09
   28    79    8.5958022274722832e+16    7.7970943137251720e+09
   28    80    1.7580572138542899e+17    1.5700746989865692e+10
   28    81    3.5881305820916582e+17    3.1557696459413906e+10
   28    82    7.3084172507729651e+17    6.3316316730915230e+10
   28    83    1.4856897267460301e+18    1.2681716347033624e+11
   28    84    3.0144711084116147e+18    2.5358173583371268e+11
   28    85    6.1051964283413033e+18    5.0624393820731195e+11
   28    86    1.2342973234373108e+19    1.0090831767695851e+12
   28    87    2.4911310406375375e+19    2.0083606133641138e+12
   28    88    5.0194248632699920e+19    3.9914014964405557e+12
   28    89    1.0097524134589859e+20    7.9213393525795381e+12
   28    90    2.0281562601522751e+20    1.5699323793628754e+13
   28    91    4.0675659897631513e+20    3.1073575767091953e+13
   28    92    8.1458187490172731e+20    6.1425336005259078e+13
   28    93    1.6290006674921184e+21    1.2127386203638427e+14
   28    94    3.2532155435281689e+21    2.3914806765046653e+14
   28    95    6.4882474994284773e+21    4.7104513894319375e+14
   28    96    1.2923561289464150e+22    9.2676476252895913e+14
   28    97    2.5709510304240429e+22    1.8213885018065493e+15
   28    98    5.1083204827192431e+22    3.5758224442907250e+15
   28    99    1.0137958984737683e+23    7.0129900338615660e+15
   29     0  -1.5318893562357058e-114  -1.5318895578242781e-114
   29     1    2.9664440851674458e-46    8.6046397220417821e-50
   29     2    1.6083895215263110e-37    1.1671402341632727e-41
   29     3    2.0901462987430368e-32    6.7486553540629317e-37
   29     4    8.9823136435007104e-29    1.6339444710594043e-33
   29     5    5.9787401848251790e-26    6.9745733116735475e-31
   29     6    1.2261165440267660e-23    9.9574192151473564e-29
   29     7    1.1180974000607423e-21    6.6905002498072067e-27
   29     8    5.6435275473378612e-20    2.5941074030418342e-25
   29     9    1.8158450386793458e-18    6.6196411311875337e-24
   29    10    4.1014432461850240e-17    1.2161243084977460e-22
   29    11    6.9660201695684536e-16    1.7148022465479874e-21
   29    12    9.3597633280003187e-15    1.9456228722682093e-20
   29    13    1.0339758638201362e-13    1.8411315011681540e-19
   29    14    9.6765994292775229e-13    1.4941377530321287e-18
   29    15    7.8560297764042836e-12    1.0630653476452037e-17
   29    16    5.6396267898174071e-11    6.7501298312405014e-17
   29    17    3.6361948792750640e-10    3.8810977793830971e-16
   29    18    2.1330784270803834e-09    2.0450594143484169e-15
   29    19    1.1508704513080372e-08    9.9754273044455390e-15
   29    20    5.7633478858676769e-08    4.5427469921878798e-14
   29    21    2.6998197941742516e-07    1.9453983996668468e-13
   29    22    1.1910007485000259e-06    7.8831333525965180e-13
   29    23    4.9764563477712937e-06    3.0389370966862255e-12
   29    24    1.9794633069320572e-05    1.1197119643105384e-11
   29    25    7.5285220643809384e-05    3.9593920196806550e-11
   29    26    2.7484851937621609e-04    1.3484983796439463e-10
   29    27    9.6647360965339268e-04    4.4376486974513610e-10
   29    28    3.2834057064718711e-03    1.4150177559917858e-09
   29    29    1.0806348768681393e-02    4.3829867163949416e-09
   29    30    3.4539143883967366e-02    1.3217689202762944e-08
   29    31    1.0744177847328411e-01    3.8886245512147748e-08
   29    32    3.2592749184968184e-01    1.1181047052098723e-07
   29    33    9.6589518613496950e-01    3.1472373965990808e-07
   29    34    2.8009344186314435e+00    8.6852947432776618e-07
   29    35    7.9593698755217401e+00    2.3530754218354304e-06
   29    36    2.2194200710267015e+01    6.2664134391957832e-06
   29    37    6.0801923770644848e+01    1.6421890324659115e-05
   29    38    1.6383213996540499e+02    4.2393132739333453e-05
   29    39    4.3464194143807049e+02    1.0790616289413649e-04
   29    40    1.1363852544335596e+03    2.7105166094300558e-04
   29    41    2.9306178585665939e+03    6.7244946563168250e-04
   29    42    7.4607306563322154e+03    1.6488782200342101e-03
   29    43    1.8763529688746974e+04    3.9988395824740799e-03
   29    44    4.6650592402386559e+04    9.5977364396484556e-03
   29    45    1.1473234755787958e+05    2.2811085292600421e-02
   29    46    2.7929136084194109e+05    5.3715538798000555e-02
   29    47    6.7330332978056849e+05    1.2538589697561386e-01
   29    48    1.6083030226696613e+06    2.9026516151248860e-01
   29    49    3.8083421365827639e+06    6.6669531117288372e-01
   29    50    8.9435154519475196e+06    1.5199251992993401e+00
   29    51    2.0838446437315401e+07    3.4406756916340169e+00
   29    52    4.8192121970279209e+07    7.7365194619991895e+00
   29    53    1.1066199590010630e+08    1.7285089848627372e+01
   29    54    2.5239507142319769e+08    3.8384551916323673e+01
   29    55    5.7195543134188962e+08    8.4747405200137834e+01
   29    56    1.2881695048781214e+09    1.8608011996449954e+02
   29    57    2.8842710472706013e+09    4.0643260241973866e+02
   29    58    6.4219485522063494e+09    8.8327677317427094e+02
   29    59    1.4222436249221910e+10    1.9103957986032945e+03
   29    60    3.1337190865466362e+10    4.1130218291025412e+03
   29    61    6.8710273479217491e+10    8.8165225655086306e+03
   29    62    1.4995124599999472e+11    1.8819794340059594e+04
   29    63    3.2578528460813715e+11    4.0012128535000345e+04
   29    64    7.0476986143205115e+11    8.4742519673442235e+04
   29    65    1.5183600189134783e+12    1.7881902748683860e+05
   29    66    3.2582677438608862e+12    3.7600592566081346e+05
   29    67    6.9655034834468750e+12    7.8796464099849970e+05
   29    68    1.4836708505377904e+13    1.6459212692443901e+06
   29    69    3.1492281684229523e+13    3.4273449954466410e+06
   29    70    6.6621016740933820e+13    7.1155145078189922e+06
   29    71    1.4048017710165408e+14    1.4730080175369170e+07
   29    72    2.9530364854336706e+14    3.0409011451836664e+07
   29    73    6.1890396153898750e+14    6.2609983052005544e+07
   29    74    1.2933815054433958e+15    1.2857970914108302e+08
   29    75    2.6954104370626320e+15    2.6340877676606858e+08
   29    76    5.6022412357482590e+15    5.3833969318561208e+08
   29    77    1.1613926224224338e+16    1.0977121559124115e+09
   29    78    2.4016872906474732e+16    2.2333781055755649e+09
   29    79    4.9546383051506512e+16    4.5343171510547609e+09
   29    80    1.0197689595563866e+17    9.1869209710980949e+09
   29    81    2.0942116348600966e+17    1.8576660014257248e+10
   29    82    4.2914234263215661e+17    3.7491651951931931e+10
   29    83    8.7755795113948826e+17    7.5526476226646774e+10
   29    84    1.7909114934323328e+18    1.5187585535670642e+11
   29    85    3.6477516313377684e+18    3.0488012028678180e+11
   29    86    7.4157813975240274e+18    6.1100562047143115e+11
   29    87    1.5048583862754660e+19    1.2225337163074221e+12
   29    88    3.0483639969313186e+19    2.4422990410798472e+12
   29    89    6.1644574662338380e+19    4.8717057124504639e+12
   29    90    1.2445235268330198e+20    9.7035002780148418e+12
   29    91    2.5084993544968244e+20    1.9300167077846609e+13
   29    92    5.0483449547437978e+20    3.8335247183027531e+13
   29    93    1.0144458135612306e+21    7.6042875313777344e+13
   29    94    2.0355104067892342e+21    1.5064670165509972e+14
   29    95    4.0785097301733498e+21    2.9807025010928919e+14
   29    96    8.1607806022504552e+21    5.8904971188643613e+14
   29    97    1.6307280500423035e+22    1.1627205380508823e+15
   29    98    3.2543777678315668e+22    2.2924716983180830e+15
   29    99    6.4864529744634659e+22    4.5149448589299250e+15
   30     0   6.4603205830309218e-126  -1.0145794016204946e-118
   30     1    3.1061233690309230e-48    9.3203480087675051e-52
   30     2    3.3671743419021306e-39    2.5275239523373628e-43
   30     3    6.5601281283125862e-34    2.1908827959254820e-38
   30     4    3.7561349583095072e-30    7.0666322311733212e-35
   30     5    3.1221979810481905e-27    3.7664689198374154e-32
   30     6    7.6747006182420229e-25    6.4442785754522880e-30
   30     7    8.1538856571930474e-23    5.0438439022608862e-28
   30     8    4.6962145896296050e-21    2.2310655818868272e-26
   30     9    1.6969224539036230e-19    6.3920918749872400e-25
   30    10    4.2503548431107859e-18    1.3019063413361787e-23
   30    11    7.9237269382303082e-17    2.0144210183633792e-22
   30    12    1.1587218726233965e-15    2.4867567171352671e-21
   30    13    1.3832062067112371e-14    2.5420366402741181e-20
   30    14    1.3902884725684433e-13    2.2148551083406226e-19
   30    15    1.2058469442576413e-12    1.6829301319153188e-18
   30    16    9.2052700208396196e-12    1.1359336809181836e-17
   30    17    6.2857536302019283e-11    6.9143410783930577e-17
   30    18    3.8910294561270836e-10    3.8430432991944119e-16
   30    19    2.2081068692257267e-09    1.9708672525106391e-15
   30    20    1.1596658609338510e-08    9.4085974213219932e-15
   30    21    5.6820553419683599e-08    4.2124981646152320e-14
   30    22    2.6154537455632336e-07    1.7803411677076425e-13
   30    23    1.1377875009079337e-06    7.1423003793727340e-13
   30    24    4.7023476791486430e-06    2.7330834030339348e-12
   30    25    1.8547828808855538e-05    1.0018281859628431e-11
   30    26    7.0104201102574512e-05    3.5308828866851640e-11
   30    27    2.5480849772701263e-04    1.2004915754263267e-10
   30    28    8.9346325683974505e-04    3.9490806726489351e-10
   30    29    3.0308078080830145e-03    1.2601761236582947e-09
   30    30    9.9714208863022173e-03    3.9100544170429472e-09
   30    31    3.1890369737958300e-02    1.1821294275661832e-08
   30    32    9.9347246860670382e-02    3.4890074646158469e-08
   30    33    3.0203049861642745e-01    1.0070201927863500e-07
   30    34    8.9758281333103140e-01    2.8467475389994403e-07
   30    35    2.6115058332902703e+00    7.8931028978200428e-07
   30    36    7.4491304473948832e+00    2.1492830207145110e-06
   30    37    2.0857943361900993e+01    5.7543593079158004e-06
   30    38    5.7397819131681672e+01    1.5164395192606654e-05
   30    39    1.5539688983591159e+02    3.9373722289288503e-05
   30    40    4.1432382077001967e+02    1.0081726195443509e-04
   30    41    1.0888852219667554e+03    2.5478444454255395e-04
   30    42    2.8231407409924341e+03    6.3599671984767789e-04
   30    43    7.2264885908021151e+03    1.5692412044128775e-03
   30    44    1.8275855982176508e+04    3.8296865405571768e-03
   30    45    4.5695389251290231e+04    9.2499704909324715e-03
   30    46    1.1302625442667637e+05    2.2124165839203364e-02
   30    47    2.7672466624425206e+05    5.2428977278174048e-02
   30    48    6.7098084562608495e+05    1.2315907575765776e-01
   30    49    1.6120649010263237e+06    2.8691294385643784e-01
   30    50    3.8394332117031650e+06    6.6314331223983169e-01
   30    51    9.0688608861816712e+06    1.5212858818125219e+00
   30    52    2.1252795891508434e+07    3.4651490133845124e+00
   30    53    4.9433641158400446e+07    7.8395615762634190e+00
   30    54    1.1416355800666283e+08    1.7622278063794081e+01
   30    55    2.6186435763825011e+08    3.9370016743741040e+01
   30    56    5.9676879505821717e+08    8.7443428899913783e+01
   30    57    1.3515910249617105e+09    1.9313635952020201e+02
   30    58    3.0430918631712966e+09    4.2431314586100376e+02
   30    59    6.8128600361558285e+09    9.2746680123080250e+02
   30    60    1.5170365969335127e+10    2.0174257894584280e+03
   30    61    3.3605960617935444e+10    4.3679371249693668e+03
   30    62    7.4077456895833893e+10    9.4150348080637887e+03
   30    63    1.6251590548221210e+11    2.0207683322923222e+04
   30    64    3.5492074727417511e+11    4.3195447428830848e+04
   30    65    7.7174473244628101e+11    9.1972901487837444e+04
   30    66    1.6710887208536511e+12    1.9509760898518012e+05
   30    67    3.6039740446522744e+12    4.1236346163344482e+05
   30    68    7.7426410160763691e+12    8.6857468415962148e+05
   30    69    1.6572476307068875e+13    1.8234434312256412e+06
   30    70    3.5345871499918352e+13    3.8158555301111466e+06
   30    71    7.5128043612384203e+13    7.9608527734689331e+06
   30    72    1.5915993279552913e+14    1.6559460542169107e+07
   30    73    3.3611442068184006e+14    3.4347892300118215e+07
   30    74    7.0764126919789913e+14    7.1050536694217190e+07
   30    75    1.4854574727908475e+15    1.4658577818409446e+08
   30    76    3.1093852227109165e+15    3.0165829977253115e+08
   30    77    6.4908279649865510e+15    6.1926636996610320e+08
   30    78    1.3513844690543306e+16    1.2682838107372172e+09
   30    79    2.8064097850879460e+16    2.5916023104907012e+09
   30    80    5.8137300109747464e+16    5.2840607366087303e+09
   30    81    1.2015083911070235e+17    1.0750973698893040e+10
   30    82    2.4774327910696397e+17    2.1829305018581326e+10
   30    83    5.0969866953400064e+17    4.4235841892590469e+10
   30    84    1.0463901351317377e+18    8.9470489958602676e+10
   30    85    2.1437438646544822e+18    1.8062758397452115e+11
   30    86    4.3830919034797798e+18    3.6401015396422876e+11
   30    87    8.9442670177731594e+18    7.3230736734521057e+11
   30    88    1.8217649189075782e+19    1.4707810969210874e+12
   30    89    3.7038134739842834e+19    2.9491757370253789e+12
   30    90    7.5169180201907700e+19    5.9043695535255225e+12
   30    91    1.5229589373853594e+20    1.1802881909474594e+13
   30    92    3.0804703652271227e+20    2.3559429113801344e+13
   30    93    6.2208283822602676e+20    4.6959485996888078e+13
   30    94    1.2543038955048607e+21    9.3472250443659234e+13
   30    95    2.5252297023423859e+21    1.8580655605757706e+14
   30    96    5.0764719982637755e+21    3.6887210188127094e+14
   30    97    1.0190717582421124e+22    7.3138125768776163e+14
   30    98    2.0429002899184066e+22    1.4483757323614108e+15
   30    99    4.0898416985658356e+22    2.8648612456804535e+15
   31     0   3.2514287870345960e-123  -3.2514283859056838e-123
   31     1    3.1474850502283769e-50    9.7591453127419825e-54
   31     2    6.8219894193190725e-41    5.2912483845193755e-45
   31     3    1.9926607951991743e-35    6.8758908195408306e-40
   31     4    1.5201960372142548e-31    2.9547431736584348e-36
   31     5    1.5781280853616241e-28    1.9665908703600223e-33
   31     6    4.6500038804255455e-26    4.0327576855281892e-31
   31     7    5.7563648465217632e-24    3.6771288094634244e-29
   31     8    3.7834304135212229e-22    1.8557992070782257e-27
   31     9    1.5354394795963695e-20    5.9703802717068678e-26
   31    10    4.2653347129929134e-19    1.3483229490292159e-24
   31    11    8.7291206313946130e-18    2.2896359658479046e-23
   31    12    1.3894764316356359e-16    3.0758195528787471e-22
   31    13    1.7926147911657992e-15    3.3971108500837915e-21
   31    14    1.9354445500764869e-14    3.1784377754000122e-20
   31    15    1.7936970476945159e-13    2.5797239362003712e-19
   31    16    1.4563594114625424e-12    1.8513408591553953e-18
   31    17    1.0534042761216255e-11    1.1932598855281111e-17
   31    18    6.8823188217674846e-11    6.9973203851545512e-17
   31    19    4.1087957268714562e-10    3.7737473844222685e-16
   31    20    2.2635126279133799e-09    1.8889754626961722e-15
   31    21    1.1602780961428412e-08    8.8445199460262650e-15
   31    22    5.5739679314735588e-08    3.8996150026946501e-14
   31    23    2.5251274017980002e-07    1.6284770101589863e-13
   31    24    1.0845861374901824e-06    6.4735350990125627e-13
   31    25    4.4377333185699285e-06    2.4604620920648651e-12
   31    26    1.7369362368913517e-05    8.9762093349970539e-12
   31    27    6.5272899540630753e-05    3.1539978583132329e-11
   31    28    2.3628226796408851e-04    1.0706474840789047e-10
   31    29    8.2632026762084721e-04    3.5207063330308162e-10
   31    30    2.7991254098719098e-03    1.1242663100836528e-09
   31    31    9.2061014250723848e-03    3.4939383331401549e-09
   31    32    2.9459890216309553e-02    1.0588264853538175e-08
   31    33    9.1901607601979768e-02    3.1345316945706041e-08
   31    34    2.7996839082031444e-01    9.0794887340357360e-08
   31    35    8.3421452212516922e-01    2.5770908243936208e-07
   31    36    2.4347685029463570e+00    7.1772791304532183e-07
   31    37    6.9698461147961730e+00    1.9637382508283559e-06
   31    38    1.9592982531167433e+01    5.2843064411128361e-06
   31    39    5.4146815922807995e+01    1.3999735574535001e-05
   31    40    1.4725999268952128e+02    3.6550209993323376e-05
   31    41    3.9449885072671628e+02    9.4118815596220778e-05
   31    42    1.0419191710027503e+03    2.3923715804598158e-04
   31    43    2.7151848456305497e+03    6.0071577940096449e-04
   31    44    6.9865994187640863e+03    1.4910641170713852e-03
   31    45    1.7763719879864810e+04    3.6608956854183483e-03
   31    46    4.4656311826709039e+04    8.8960911087548229e-03
   31    47    1.1106377435638462e+05    2.1407745917738360e-02
   31    48    2.7342904390251898e+05    5.1041689210409961e-02
   31    49    6.6669196209354303e+05    1.2063378353522765e-01
   31    50    1.6107381601825145e+06    2.8274587501078391e-01
   31    51    3.8578106932146936e+06    6.5748815541022265e-01
   31    52    9.1634198088558204e+06    1.5174456779287646e+00
   31    53    2.1594731612667717e+07    3.4772060426614870e+00
   31    54    5.0509576115211897e+07    7.9138594237161017e+00
   31    55    1.1729717383958311e+08    1.7894777438346019e+01
   31    56    2.7054053755837667e+08    4.0213817969041862e+01
   31    57    6.1993007188852274e+08    8.9837672904834562e+01
   31    58    1.4117094593811347e+09    1.9956838656665883e+02
   31    59    3.1956530151802468e+09    4.4094479401258394e+02
   31    60    7.1928035401387815e+09    9.6925670453911630e+02
   31    61    1.6101538236306099e+10    2.1200817801745488e+03
   31    62    3.5856470806619446e+10    4.6154844310973667e+03
   31    63    7.9449954241000732e+10    1.0002751273455709e+04
   31    64    1.7520056767060461e+11    2.1584454294247043e+04
   31    65    3.8457242838463708e+11    4.6383084697691127e+04
